brand,category_id,product_id,title,price,main_price,discount,rating,link
boat,category_2,category_2_product_15,title not found,1099,2990,63,4.9,https://www.boat-lifestyle.com/products/boat-airdopes-131-pro-true-wireless-earbuds
boat,category_2,category_2_product_15,,1099,2990,63,4.9,https://www.boat-lifestyle.com/products/boat-airdopes-131-pro-true-wireless-earbuds
boat,category_2,category_2_product_7,energyshroom pb400 powerbank with 20000mah battery capacity with smart ic protection,1699,4499,62,4.7,https://www.boat-lifestyle.com/products/energyshroom-pb400-powerbank-with-20000mah-battery-capacity-with-smart-ic-protection
boat,category_2,category_2_product_10,,1799,7990,77,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-bluetooth-wireless-earbuds
boat,category_2,category_2_product_5,,699,2990,77,4.8,https://www.boat-lifestyle.com/products/airdopes-131
boat,category_2,category_2_product_4,,999,2990,67,4.8,https://www.boat-lifestyle.com/products/airdopes-131
boat,category_2,category_2_product_6,title not found,1459,2490,41,4.8,https://www.boat-lifestyle.com/products/boat-airdopes-163-wireless-earbuds
boat,category_2,category_2_product_7,title not found,1699,4499,62,4.7,https://www.boat-lifestyle.com/products/energyshroom-pb400-powerbank-with-20000mah-battery-capacity-with-smart-ic-protection
boat,category_2,category_2_product_8,title not found,1399,2990,53,4.9,https://www.boat-lifestyle.com/products/boat-airdopes-138-wireless-earbuds-1
boat,category_2,category_2_product_10,nirvana ivy pro wireless earbuds,4999,17990,72,4.6,https://www.boat-lifestyle.com/products/nirvana-ivy-pro-wireless-earbuds
boat,category_2,category_2_product_11,title not found,1199,2999,60,4.6,https://www.boat-lifestyle.com/products/energyshroom-pb300-10000mah-power-bank
boat,category_2,category_2_product_9,title not found,1799,7990,77,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-bluetooth-wireless-earbuds
boat,category_2,category_2_product_1,airdopes 161,999,2490,60,4.8,https://www.boat-lifestyle.com/products/airdopes-161
boat,category_2,category_2_product_2,title not found,1999,9990,80,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-anc-earbuds
boat,category_2,category_2_product_2,,1999,9990,80,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-anc-earbuds
boat,category_2,category_2_product_5,title not found,999,2990,67,4.8,https://www.boat-lifestyle.com/products/airdopes-131
boat,category_2,category_2_product_2,nirvana ion anc earbuds,1999,9990,80,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-anc-earbuds
boat,category_2,category_2_product_4,title not found,1399,4490,69,5.0,https://www.boat-lifestyle.com/products/boat-airdopes-148
boat,category_2,category_2_product_6,boat airdopes 163 wireless earbuds,1459,2490,41,4.8,https://www.boat-lifestyle.com/products/boat-airdopes-163-wireless-earbuds
boat,category_2,category_2_product_9,nirvana ion bluetooth wireless earbuds,1799,7990,77,4.9,https://www.boat-lifestyle.com/products/nirvana-ion-bluetooth-wireless-earbuds
boat,category_2,category_2_product_5,airdopes 131,699,2990,77,4.8,https://www.boat-lifestyle.com/products/airdopes-131
boat,category_2,category_2_product_8,boat airdopes 138 wireless earbuds 1,1399,2990,53,4.9,https://www.boat-lifestyle.com/products/boat-airdopes-138-wireless-earbuds-1
boat,category_2,category_2_product_3,airdopes 141,1099,4490,76,4.8,https://www.boat-lifestyle.com/products/airdopes-141
boat,category_2,category_2_product_11,energyshroom pb300 10000mah power bank,1199,2999,60,4.6,https://www.boat-lifestyle.com/products/energyshroom-pb300-10000mah-power-bank
boat,category_2,category_2_product_4,boat airdopes 148,1399,4490,69,5.0,https://www.boat-lifestyle.com/products/boat-airdopes-148
boat,category_2,category_2_product_13,nirvana ivy wireless earbuds,3299,17999,82,4.5,https://www.boat-lifestyle.com/products/nirvana-ivy-wireless-earbuds
boat,category_2,category_2_product_12,airdopes 138 pro bluetooth earbuds,1599,2990,47,4.8,https://www.boat-lifestyle.com/products/airdopes-138-pro-bluetooth-earbuds
boat,category_2,category_2_product_1,title not found,999,2490,60,4.8,https://www.boat-lifestyle.com/products/airdopes-161
boat,category_3,category_3_product_56,rockerz 333,1199,3990,70,4.9,https://www.boat-lifestyle.com/products/rockerz-333
boat,category_3,category_3_product_47,rockerz 338 wireless earphone,1799,3990,55,4.8,https://www.boat-lifestyle.com/products/rockerz-338-wireless-earphone
boat,category_3,category_3_product_50,rockerz 333 wireless earphone,1599,3990,60,4.9,https://www.boat-lifestyle.com/products/rockerz-333-wireless-earphone
boat,category_3,category_3_product_51,boat rockerz 330 make in india,999,2490,60,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-330-make-in-india
boat,category_3,category_3_product_52,bassheads 950v2,999,1990,50,5.0,https://www.boat-lifestyle.com/products/bassheads-950v2
boat,category_3,category_3_product_53,rockerz 260,1199,2490,52,4.9,https://www.boat-lifestyle.com/products/rockerz-260
boat,category_3,category_3_product_54,rockerz 235v2 made in india,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-235v2-made-in-india
boat,category_3,category_3_product_55,rockerz 375,1499,3990,62,4.9,https://www.boat-lifestyle.com/products/rockerz-375
boat,category_3,category_3_product_48,rockerz 330 anc noise cancelling earphones,1694,5999,72,4.8,https://www.boat-lifestyle.com/products/rockerz-330-anc-noise-cancelling-earphones
boat,category_3,category_3_product_63,rockerz 238,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/rockerz-238
boat,category_3,category_3_product_59,rockerz 265 v2,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-265-v2
boat,category_3,category_3_product_60,rockerz 385 v2,2099,4990,58,4.8,https://www.boat-lifestyle.com/products/rockerz-385-v2
boat,category_3,category_3_product_61,boat 102 wireless,1099,1990,45,4.9,https://www.boat-lifestyle.com/products/boat-102-wireless
boat,category_3,category_3_product_62,rockerz 258 pro,1699,2990,43,5.0,https://www.boat-lifestyle.com/products/rockerz-258-pro
boat,category_3,category_3_product_60,,2099,4990,58,4.8,https://www.boat-lifestyle.com/products/rockerz-385-v2
boat,category_3,category_3_product_64,rockerz 255 kkr,1099,2990,63,4.8,https://www.boat-lifestyle.com/products/rockerz-255-kkr
boat,category_3,category_3_product_65,rockerz 335,1399,3990,65,4.8,https://www.boat-lifestyle.com/products/rockerz-335
boat,category_3,category_3_product_66,boat 103 wireless,1199,1990,40,4.7,https://www.boat-lifestyle.com/products/boat-103-wireless
boat,category_3,category_3_product_67,rockerz 195,1099,1990,45,4.8,https://www.boat-lifestyle.com/products/rockerz-195
boat,category_3,category_3_product_68,rockerz 185,1099,1990,45,4.9,https://www.boat-lifestyle.com/products/rockerz-185
boat,category_3,category_3_product_1,boat rockerz 255 pro plus,1299,3990,67,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-255-pro-plus
boat,category_3,category_3_product_46,boat rockerz 258 pro,1699,3990,57,4.6,https://www.boat-lifestyle.com/products/boat-rockerz-258-pro
boat,category_3,category_3_product_36,rockerz bliss wireless neckband,1399,3990,65,4.8,https://www.boat-lifestyle.com/products/rockerz-bliss-wireless-neckband
boat,category_3,category_3_product_41,rockerz 255 max large playback neckband,1299,3999,68,4.2,https://www.boat-lifestyle.com/products/rockerz-255-max-large-playback-neckband
boat,category_3,category_3_product_21,boat rockerz 238 pro wireless bluetooth neckband with up to 20 hours playback beast mode enx technology,1599,1990,20,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-238-pro-wireless-bluetooth-neckband-with-up-to-20-hours-playback-beast-mode-enx-technology
boat,category_3,category_3_product_22,rockerz 330,1499,2990,50,4.8,https://www.boat-lifestyle.com/products/rockerz-330
boat,category_3,category_3_product_23,boat rockerz 203 wireless neckband,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-203-wireless-neckband
boat,category_3,category_3_product_24,boat wireless rockerz 378,1799,2990,40,4.9,https://www.boat-lifestyle.com/products/boat-wireless-rockerz-378
boat,category_3,category_3_product_30,boat rockerz 109 wireless earphone with 40h playback asap%E2%84%A2 charge beast%E2%84%A2 mode enx%E2%84%A2 technology copy,1399,2490,44,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-109-wireless-earphone-with-40h-playback-asap%E2%84%A2-charge-beast%E2%84%A2-mode-enx%E2%84%A2-technology-copy
boat,category_3,category_3_product_31,boat rockerz summit wireless earphone with 30h playback,1299,4490,71,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-summit-wireless-earphone-with-30h-playback
boat,category_3,category_3_product_32,bassheads 900 pro wired headphone,1499,4990,70,4.0,https://www.boat-lifestyle.com/products/bassheads-900-pro-wired-headphone
boat,category_3,category_3_product_28,boat rockerz 260 bluetooth earphones,999,2499,60,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-260-bluetooth-earphones
boat,category_3,category_3_product_29,boat rockerz trinity grande wireless neckband with 150 hours playback ai enx%E2%84%A2 tech dual eqs beast%E2%84%A2 mode copy,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-trinity-grande-wireless-neckband-with-150-hours-playback-ai-enx%E2%84%A2-tech-dual-eqs-beast%E2%84%A2-mode-copy
boat,category_3,category_3_product_42,boat rockerz apex wireless neckband,979,2499,61,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-apex-wireless-neckband
boat,category_3,category_3_product_33,rockerz 255 z plus neckband,1299,4990,74,4.6,https://www.boat-lifestyle.com/products/rockerz-255-z-plus-neckband
boat,category_3,category_3_product_34,rockerz 111 neckband,1299,2490,48,4.7,https://www.boat-lifestyle.com/products/rockerz-111-neckband
boat,category_3,category_3_product_26,rockerz 210 anc headphone,1499,5990,75,4.7,https://www.boat-lifestyle.com/products/rockerz-210-anc-headphone
boat,category_3,category_3_product_35,rockerz 80 pro wireless bluetooth neckband,1599,3990,60,4.6,https://www.boat-lifestyle.com/products/rockerz-80-pro-wireless-bluetooth-neckband
boat,category_3,category_3_product_45,boat rockerz 255 pro make in india,999,3990,75,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-255-pro-make-in-india
boat,category_3,category_3_product_7,rockerz 195v2 pro wireless earphone,1429,3490,59,4.7,https://www.boat-lifestyle.com/products/rockerz-195v2-pro-wireless-earphone
boat,category_3,category_3_product_19,rockerz 202 neckband,999,2790,64,4.8,https://www.boat-lifestyle.com/products/rockerz-202-neckband
boat,category_3,category_3_product_38,rockerz 255 touch long playback earphone,1399,2990,53,4.8,https://www.boat-lifestyle.com/products/rockerz-255-touch-long-playback-earphone
boat,category_3,category_3_product_39,rockerz enticer wireless earphone,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-enticer-wireless-earphone
boat,category_3,category_3_product_40,rockerz 185 pro wireless neckband,1199,2490,40,5.0,https://www.boat-lifestyle.com/products/rockerz-185-pro-wireless-neckband
boat,category_3,category_3_product_69,rockerz 255f,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/rockerz-255f
boat,category_3,category_3_product_70,rockerz 255 pro,1399,3499,60,4.8,https://www.boat-lifestyle.com/products/rockerz-255-pro
boat,category_3,category_3_product_10,rockerz 195v2 pro wireless earphone,1429,3490,59,4.7,https://www.boat-lifestyle.com/products/rockerz-195v2-pro-wireless-earphone
boat,category_3,category_3_product_72,rockerz 275 v2,1899,2990,36,5.0,https://www.boat-lifestyle.com/products/rockerz-275-v2
boat,category_3,category_3_product_32,boat rockerz trinity grande wireless neckband with 150 hours playback ai enx tech dual eqs beast mode,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-trinity-grande-wireless-neckband-with-150-hours-playback-ai-enx%E2%84%A2-tech-dual-eqs-beast%E2%84%A2-mode-copy
boat,category_3,category_3_product_33,boat rockerz 109 wireless earphone with 40h playback asap charge beast mode enx technology,1399,2490,44,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-109-wireless-earphone-with-40h-playback-asap%E2%84%A2-charge-beast%E2%84%A2-mode-enx%E2%84%A2-technology-copy
boat,category_3,category_3_product_34,bassheads 900 pro wired headphone,1499,4990,70,4.0,https://www.boat-lifestyle.com/products/bassheads-900-pro-wired-headphone
boat,category_3,category_3_product_35,rockerz 255 z plus neckband,1299,4990,74,4.6,https://www.boat-lifestyle.com/products/rockerz-255-z-plus-neckband
boat,category_3,category_3_product_36,rockerz 80 pro wireless bluetooth neckband,1599,3990,60,4.6,https://www.boat-lifestyle.com/products/rockerz-80-pro-wireless-bluetooth-neckband
boat,category_3,category_3_product_37,rockerz bliss wireless neckband,1399,3990,65,4.8,https://www.boat-lifestyle.com/products/rockerz-bliss-wireless-neckband
boat,category_3,category_3_product_38,nirvana 525 anc earphone,2799,4990,44,4.9,https://www.boat-lifestyle.com/products/nirvana-525-anc-earphone
boat,category_3,category_3_product_39,rockerz 255 touch long playback earphone,1399,2990,53,4.8,https://www.boat-lifestyle.com/products/rockerz-255-touch-long-playback-earphone
boat,category_3,category_3_product_40,rockerz enticer wireless earphone,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-enticer-wireless-earphone
boat,category_3,category_3_product_41,rockerz 185 pro wireless neckband,1199,2490,40,5.0,https://www.boat-lifestyle.com/products/rockerz-185-pro-wireless-neckband
boat,category_3,category_3_product_42,rockerz 255 max large playback neckband,1299,3999,68,4.2,https://www.boat-lifestyle.com/products/rockerz-255-max-large-playback-neckband
boat,category_3,category_3_product_43,boat rockerz apex wireless neckband,979,2499,61,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-apex-wireless-neckband
boat,category_3,category_3_product_44,rockerz 255 arc wireless bluetooth neckband,1099,2499,56,4.8,https://www.boat-lifestyle.com/products/rockerz-255-arc-wireless-bluetooth-neckband
boat,category_3,category_3_product_45,rockerz 245 pro wireless earphones,999,2499,60,4.8,https://www.boat-lifestyle.com/products/rockerz-245-pro-wireless-earphones
boat,category_3,category_3_product_46,boat rockerz 255 pro make in india,999,3990,75,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-255-pro-make-in-india
boat,category_3,category_3_product_50,boat rockerz 260 bluetooth earphones,1099,2499,56,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-260-bluetooth-earphones
boat,category_3,category_3_product_51,rockerz 333 wireless earphone,1599,3990,60,4.9,https://www.boat-lifestyle.com/products/rockerz-333-wireless-earphone
boat,category_3,category_3_product_52,boat rockerz 330 make in india,999,2490,60,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-330-make-in-india
boat,category_3,category_3_product_53,bassheads 950v2,999,1990,50,5.0,https://www.boat-lifestyle.com/products/bassheads-950v2
boat,category_3,category_3_product_54,rockerz 260,1199,2490,52,4.9,https://www.boat-lifestyle.com/products/rockerz-260
boat,category_3,category_3_product_55,rockerz 235v2 made in india,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-235v2-made-in-india
boat,category_3,category_3_product_31,boat rockerz 258 pro,1299,3990,67,4.6,https://www.boat-lifestyle.com/products/boat-rockerz-258-pro
boat,category_3,category_3_product_71,rockerz 235 v2,899,2990,70,4.8,https://www.boat-lifestyle.com/products/rockerz-235-v2
boat,category_3,category_3_product_30,boat rockerz 255 neo,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-255-neo
boat,category_3,category_3_product_28,boat rockerz 113 wireless neckband with beast mode,949,2490,62,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-113-wireless-neckband-with-beast%E2%84%A2-mode
boat,category_3,category_3_product_73,rockerz 245 v2,999,2990,67,4.8,https://www.boat-lifestyle.com/products/rockerz-245-v2
boat,category_3,category_3_product_75,rockerz 261,999,4990,80,4.8,https://www.boat-lifestyle.com/products/rockerz-261
boat,category_3,category_3_product_49,rockerz 333 anc wireless neckband with noise cancelling feature,1599,5999,73,5.0,https://www.boat-lifestyle.com/products/rockerz-333-anc-wireless-neckband-with-noise-cancelling-feature
boat,category_3,category_3_product_77,bassheads 900,1099,2490,56,4.8,https://www.boat-lifestyle.com/products/bassheads-900
boat,category_3,category_3_product_2,rockerz 110,799,2490,68,4.8,https://www.boat-lifestyle.com/products/rockerz-110
boat,category_3,category_3_product_5,boat rockerz summit wireless earphone with 30h playback,1299,4490,71,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-summit-wireless-earphone-with-30h-playback
boat,category_3,category_3_product_6,rockerz 333,1199,3990,70,4.9,https://www.boat-lifestyle.com/products/rockerz-333
boat,category_3,category_3_product_7,rockerz 255 anc earphone,1799,6990,74,5.0,https://www.boat-lifestyle.com/products/rockerz-255-anc-earphone
boat,category_3,category_3_product_8,rockerz 111 neckband,1299,2490,48,4.7,https://www.boat-lifestyle.com/products/rockerz-111-neckband
boat,category_3,category_3_product_9,rockerz 235 pro,699,1990,65,4.9,https://www.boat-lifestyle.com/products/rockerz-235-pro
boat,category_3,category_3_product_50,,1599,3990,60,4.9,https://www.boat-lifestyle.com/products/rockerz-333-wireless-earphone
boat,category_3,category_3_product_11,rockerz 103 v2 pro bluetooth earbuds,999,3490,71,4.8,https://www.boat-lifestyle.com/products/rockerz-103-v2-pro-bluetooth-earbuds
boat,category_3,category_3_product_19,rockerz 202 neckband,699,2790,75,4.8,https://www.boat-lifestyle.com/products/rockerz-202-neckband
boat,category_3,category_3_product_20,rockerz 245 v2 pro bluetooth earphone,1599,3490,54,4.7,https://www.boat-lifestyle.com/products/rockerz-245-v2-pro-bluetooth-earphone
boat,category_3,category_3_product_21,rockerz 112 wireless neckband,899,2490,64,4.8,https://www.boat-lifestyle.com/products/rockerz-112-wireless-neckband
boat,category_3,category_3_product_22,boat rockerz 238 pro wireless bluetooth neckband with up to 20 hours playback beast mode enx technology,1599,1990,20,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-238-pro-wireless-bluetooth-neckband-with-up-to-20-hours-playback-beast-mode-enx-technology
boat,category_3,category_3_product_23,rockerz 330,1499,2990,50,4.8,https://www.boat-lifestyle.com/products/rockerz-330
boat,category_3,category_3_product_24,boat rockerz 203 wireless neckband,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-203-wireless-neckband
boat,category_3,category_3_product_25,boat rockerz 330 pro,1199,2990,60,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-330-pro
boat,category_3,category_3_product_26,boat rockerz 205 pro,1999,2499,20,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-205-pro
boat,category_3,category_3_product_27,boat wireless rockerz 378,1799,2990,40,4.9,https://www.boat-lifestyle.com/products/boat-wireless-rockerz-378
boat,category_3,category_3_product_29,rockerz 210 anc headphone,1499,5990,75,4.7,https://www.boat-lifestyle.com/products/rockerz-210-anc-headphone
boat,category_3,category_3_product_56,,1199,3990,70,4.9,https://www.boat-lifestyle.com/products/rockerz-333
boat,category_3,category_3_product_9,boat rockerz 205 pro,1999,2499,20,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-205-pro
boat,category_3,category_3_product_25,boat rockerz 113 wireless neckband with beast%E2%84%A2 mode,949,2490,62,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-113-wireless-neckband-with-beast%E2%84%A2-mode
boat,category_3,category_3_product_18,,1899,5999,68,4.7,https://www.boat-lifestyle.com/products/rockerz-261-pro
boat,category_3,category_3_product_53,,1199,2490,52,4.9,https://www.boat-lifestyle.com/products/rockerz-260
boat,category_3,category_3_product_26,,1499,5990,75,4.7,https://www.boat-lifestyle.com/products/rockerz-210-anc-headphone
boat,category_3,category_3_product_55,,1499,3990,62,4.9,https://www.boat-lifestyle.com/products/rockerz-375
boat,category_3,category_3_product_69,,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/rockerz-255f
boat,category_3,category_3_product_61,,1099,1990,45,4.9,https://www.boat-lifestyle.com/products/boat-102-wireless
boat,category_3,category_3_product_45,,999,3990,75,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-255-pro-make-in-india
boat,category_3,category_3_product_39,,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-enticer-wireless-earphone
boat,category_3,category_3_product_10,,1199,2990,60,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-330-pro
boat,category_3,category_3_product_30,,1399,2490,44,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-109-wireless-earphone-with-40h-playback-asap%E2%84%A2-charge-beast%E2%84%A2-mode-enx%E2%84%A2-technology-copy
boat,category_3,category_3_product_51,,999,2490,60,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-330-make-in-india
boat,category_3,category_3_product_41,,1299,3999,68,4.2,https://www.boat-lifestyle.com/products/rockerz-255-max-large-playback-neckband
boat,category_3,category_3_product_19,,999,2790,64,4.8,https://www.boat-lifestyle.com/products/rockerz-202-neckband
boat,category_3,category_3_product_5,,1799,6990,74,5.0,https://www.boat-lifestyle.com/products/rockerz-255-anc-earphone
boat,category_3,category_3_product_73,,999,2990,67,4.8,https://www.boat-lifestyle.com/products/rockerz-245-v2
boat,category_3,category_3_product_59,,1199,2990,60,4.8,https://www.boat-lifestyle.com/products/rockerz-265-v2
boat,category_3,category_3_product_72,,1899,2990,36,5.0,https://www.boat-lifestyle.com/products/rockerz-275-v2
boat,category_3,category_3_product_65,,1399,3990,65,4.8,https://www.boat-lifestyle.com/products/rockerz-335
boat,category_3,category_3_product_42,,979,2499,61,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-apex-wireless-neckband
boat,category_3,category_3_product_13,,1059,2490,57,4.9,https://www.boat-lifestyle.com/products/rockerz-103-pro-in-ear-wireless-earphones
boat,category_3,category_3_product_6,,999,1990,50,4.9,https://www.boat-lifestyle.com/products/rockerz-235-pro
boat,category_3,category_3_product_25,,949,2490,62,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-113-wireless-neckband-with-beast%E2%84%A2-mode
boat,category_3,category_3_product_31,,1299,4490,71,5.0,https://www.boat-lifestyle.com/products/boat-rockerz-summit-wireless-earphone-with-30h-playback
boat,category_3,category_3_product_70,,1399,3499,60,4.8,https://www.boat-lifestyle.com/products/rockerz-255-pro
boat,category_3,category_3_product_56,rockerz 375,1499,3990,62,4.9,https://www.boat-lifestyle.com/products/rockerz-375
boat,category_3,category_3_product_57,rockerz 255 pro make in india,1049,3499,70,4.9,https://www.boat-lifestyle.com/products/rockerz-255-pro-make-in-india
boat,category_3,category_3_product_58,rockerz 215,1199,2490,52,4.8,https://www.boat-lifestyle.com/products/rockerz-215
boat,category_3,category_3_product_76,rockerz 255,999,2990,67,4.8,https://www.boat-lifestyle.com/products/rockerz-255
boat,category_3,category_3_product_49,,1599,5999,73,5.0,https://www.boat-lifestyle.com/products/rockerz-333-anc-wireless-neckband-with-noise-cancelling-feature
boat,category_3,category_3_product_29,,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-trinity-grande-wireless-neckband-with-150-hours-playback-ai-enx%E2%84%A2-tech-dual-eqs-beast%E2%84%A2-mode-copy
boat,category_3,category_3_product_62,,1699,2990,43,5.0,https://www.boat-lifestyle.com/products/rockerz-258-pro
boat,category_3,category_3_product_11,,1599,3490,54,4.7,https://www.boat-lifestyle.com/products/rockerz-245-v2-pro-bluetooth-earphone
boat,category_3,category_3_product_75,,999,4990,80,4.8,https://www.boat-lifestyle.com/products/rockerz-261
boat,category_3,category_3_product_4,,1199,2990,60,4.9,https://www.boat-lifestyle.com/products/rockerz-333-pro
boat,category_3,category_3_product_64,,1099,2990,63,4.8,https://www.boat-lifestyle.com/products/rockerz-255-kkr
boat,category_3,category_3_product_3,,1349,2490,46,4.7,https://www.boat-lifestyle.com/products/rockerz-109-wireless-earphone
boat,category_3,category_3_product_12,,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/rockerz-prime-255z-wireless-neckband
boat,category_3,category_3_product_2,,899,2490,64,4.8,https://www.boat-lifestyle.com/products/rockerz-110
boat,category_3,category_3_product_71,,899,2990,70,4.8,https://www.boat-lifestyle.com/products/rockerz-235-v2
boat,category_3,category_3_product_16,,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-prime-205
boat,category_3,category_3_product_33,,1299,4990,74,4.6,https://www.boat-lifestyle.com/products/rockerz-255-z-plus-neckband
boat,category_3,category_3_product_21,,1599,1990,20,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-238-pro-wireless-bluetooth-neckband-with-up-to-20-hours-playback-beast-mode-enx-technology
boat,category_3,category_3_product_23,,999,2790,64,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-203-wireless-neckband
boat,category_3,category_3_product_28,,999,2499,60,4.9,https://www.boat-lifestyle.com/products/boat-rockerz-260-bluetooth-earphones
boat,category_3,category_3_product_27,,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-255-neo
boat,category_3,category_3_product_15,,1299,2499,48,4.8,https://www.boat-lifestyle.com/products/rockerz-trinity-wireless-neckband
boat,category_3,category_3_product_77,,1099,2490,56,4.8,https://www.boat-lifestyle.com/products/bassheads-900
boat,category_3,category_3_product_67,,1099,1990,45,4.8,https://www.boat-lifestyle.com/products/rockerz-195
boat,category_3,category_3_product_66,,1199,1990,40,4.7,https://www.boat-lifestyle.com/products/boat-103-wireless
boat,category_3,category_3_product_68,,1099,1990,45,4.9,https://www.boat-lifestyle.com/products/rockerz-185
boat,category_3,category_3_product_43,rockerz 255 arc wireless bluetooth neckband,1099,2499,56,4.8,https://www.boat-lifestyle.com/products/rockerz-255-arc-wireless-bluetooth-neckband
boat,category_3,category_3_product_37,nirvana 525 anc earphone,2799,4990,44,4.9,https://www.boat-lifestyle.com/products/nirvana-525-anc-earphone
boat,category_3,category_3_product_2,rockerz 110,899,2490,64,4.8,https://www.boat-lifestyle.com/products/rockerz-110
boat,category_3,category_3_product_3,rockerz 109 wireless earphone,1349,2490,46,4.7,https://www.boat-lifestyle.com/products/rockerz-109-wireless-earphone
boat,category_3,category_3_product_4,rockerz 333 pro,1199,2990,60,4.9,https://www.boat-lifestyle.com/products/rockerz-333-pro
boat,category_3,category_3_product_5,rockerz 255 anc earphone,1799,6990,74,5.0,https://www.boat-lifestyle.com/products/rockerz-255-anc-earphone
boat,category_3,category_3_product_6,rockerz 235 pro,999,1990,50,4.9,https://www.boat-lifestyle.com/products/rockerz-235-pro
boat,category_3,category_3_product_27,boat rockerz 255 neo,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-255-neo
boat,category_3,category_3_product_22,,1499,2990,50,4.8,https://www.boat-lifestyle.com/products/rockerz-330
boat,category_3,category_3_product_8,rockerz 103 v2 pro bluetooth earbuds,999,3490,71,4.8,https://www.boat-lifestyle.com/products/rockerz-103-v2-pro-bluetooth-earbuds
boat,category_3,category_3_product_11,rockerz 245 v2 pro bluetooth earphone,1599,3490,54,4.7,https://www.boat-lifestyle.com/products/rockerz-245-v2-pro-bluetooth-earphone
boat,category_3,category_3_product_12,rockerz prime 255z wireless neckband,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/rockerz-prime-255z-wireless-neckband
boat,category_3,category_3_product_13,rockerz 103 pro in ear wireless earphones,1059,2490,57,4.9,https://www.boat-lifestyle.com/products/rockerz-103-pro-in-ear-wireless-earphones
boat,category_3,category_3_product_14,rockerz trinity gen 2 wireless neckband,1499,3290,54,4.8,https://www.boat-lifestyle.com/products/rockerz-trinity-gen-2-wireless-neckband
boat,category_3,category_3_product_15,rockerz trinity wireless neckband,1299,2499,48,4.8,https://www.boat-lifestyle.com/products/rockerz-trinity-wireless-neckband
boat,category_3,category_3_product_16,boat rockerz prime 205,1299,2990,57,4.8,https://www.boat-lifestyle.com/products/boat-rockerz-prime-205
boat,category_3,category_3_product_17,rockerz 150 pro bluetooth neckband,1299,3990,67,4.2,https://www.boat-lifestyle.com/products/rockerz-150-pro-bluetooth-neckband
boat,category_3,category_3_product_18,rockerz 261 pro,1899,5999,68,4.7,https://www.boat-lifestyle.com/products/rockerz-261-pro
boat,category_3,category_3_product_20,rockerz 112 wireless neckband,899,2490,64,4.8,https://www.boat-lifestyle.com/products/rockerz-112-wireless-neckband
